NAME_2,NAME_3,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,lat,long,map_image,NAME_3_clean,hujan_harian_max,hujan_kumulatif_3h_max,jml_hari_hujan_lebat,maks_hari_hujan_beruntun,total_hujan_bulan,banjir
jakarta timur,jatinegara,9.428,17.059,36.4,18.159,Built-up,0.259,0.126,34.586,2024,8,-6.2273,106.8774,RGB_Jatinegara2024.tif,jatinegara,13.7,23.80000000000001,0.0,3.0,37.7,0
depok,cilodong,12.368412127838791,30.01238053318152,34.385807206704264,106.017,Built-up,0.362616960183767,0.295,43.04589722194032,2025,11,-6.4303,106.8379,RGB_Cilodong_2020.tif,cilodong,30.01238053318152,60.78089513027419,0.0,30.0,371.0523638351638,0
bekasi,cibarusah,15.268,67.538,35.39,52.034,Cropland,0.453,0.394,25.725,2020,8,-6.434,107.1108,RGB_Cibarusah2020.tif,cibarusah,81.9,100.6,1.0,6.0,146.0,0
jakarta pusat,joharbaru,62.06,125.789,39.96,8.969,Built-up,0.131,0.076,38.225,2024,1,-6.1821,106.8546,RGB_JoharBaru2024.tif,joharbaru,43.6,81.40000000000003,4.0,12.0,289.79999999999995,0
tangerang selatan,pamulang,40.795,60.984,39.04,59.039,Built-up,0.444,0.233,41.83,2020,3,-6.3395,106.7391,RGB_Pamulang2020.tif,pamulang,39.3,78.39999999999999,9.0,22.0,451.0,0
jakarta barat,tamansari,43.989,68.592,38.1,6.894,Tree cover,0.147,0.061,38.454,2024,2,-6.1481,106.8184,RGB_Tamansari2024(2).tif,tamansari,28.0,55.400000000000034,2.0,19.0,279.6,0
tangerang,mauk,35.881,55.791,29.52,3.228,Cropland,0.568,0.07,38.68,2020,3,-6.058,106.5207,RGB_Mauk_2020.tif,mauk,37.5,78.1,6.0,17.0,360.4,0
jakarta timur,kramatjati,6.652324174012612,57.22841559802397,32.96089669939421,30.295,Built-up,0.3424879726342177,0.152,43.39393377304077,2025,8,-6.2763,106.8654,RGB_Cakung2020.tif,kramatjati,57.22841559802397,57.22841559802397,1.0,4.0,206.2220493943909,1
bekasi,cikarangutara,28.519,80.615,39.55,17.902,Built-up,0.363,0.13,33.096,2022,9,-6.2754,107.1556,RGB_CikarangUtara2022.tif,cikarangutara,27.6,51.900000000000006,2.0,10.0,140.30000000000004,0
bogor,babakanmadang,53.432,106.137,26.23,501.913,Tree cover,0.53,5.001,38.936,2022,12,-6.5917,106.902,RGB_BabakanMadang2022.tif,babakanmadang,33.0,82.39999999999998,5.0,12.0,336.90000000000003,0
tangerang selatan,ciputattimur,54.457,90.865,38.88,41.355,Built-up,0.369,0.245,40.873,2022,10,-6.2988,106.7556,RGB_CiputatTimur2022.tif,ciputattimur,25.5,50.89999999999998,3.0,27.0,316.20000000000005,1
bogor,nanggung,39.328,131.572,24.9,848.241,Tree cover,0.801,5.957,36.124,2023,6,-6.6725,106.5377,RGB_BabakanMadang2023.tif,nanggung,12.8,21.29999999999996,0.0,9.0,104.00000000000004,0
bogor,leuwisadeng,72.704,124.612,30.61,306.672,Tree cover,0.74,4.096,38.504,2020,5,-6.5736,106.5877,RGB_BabakanMadang2020.tif,leuwisadeng,37.3,54.2,2.0,14.0,245.6,0
depok,sukmajaya,27.214,88.379,35.65,88.001,Built-up,0.396,0.34,39.052,2023,6,-6.3973,106.8436,RGB_Beji_2023(1).tif,sukmajaya,21.2,49.90000000000001,2.0,10.0,142.59999999999997,0
kota tangerang,jatiuwung,20.031,59.953,37.32,20.101,Built-up,0.283,0.172,35.44,2022,7,-6.198,106.5753,RGB_Jatiuwung2022.tif,jatiuwung,49.8,79.80000000000003,2.0,5.0,193.9,0
jakarta barat,palmerah,28.81,49.048,41.31,10.559,Built-up,0.2,0.122,37.91,2020,4,-6.1917,106.7956,RGB_Tamansari2020(2).tif,palmerah,44.0,77.10000000000001,3.0,18.0,273.7,0
kota tangerang,batuceper,4.197947500615216,43.2298378381241,32.27262355532922,17.92111969170739,Built-up,0.37706672104655325,0.1365058050962318,43.13601370979681,2025,7,-6.2143237422291495,106.67436677173693,RGB_Tamansari2020(2).tif,cipondoh,43.2298378381241,58.24809057763179,0.0,6.624516241980684,130.1363725190717,1
tangerang,jayanti,5.546912006538323,30.569273271630426,30.147763234681133,18.626,Tree cover,0.5573525813751089,0.144,40.86197585598918,2025,3,-6.2068,106.3983,RGB_Jayanti_2020.tif,jayanti,30.569273271630426,56.30428025631984,0.0,5.0,171.954272202688,1
kota tangerang,karangtengah,11.276,19.792,35.73,13.076,Built-up,0.396,0.156,35.924,2020,6,-6.2101,106.7097,RGB_KarangTengah2020(1).tif,karangtengah,18.3,36.69999999999999,0.0,8.0,142.3,0
bogor,nanggung,93.39170453921552,181.42384156087434,25.771854463295956,847.126,Tree cover,0.743792464288325,5.604,36.68871077166759,2021,9,-6.6313,106.4705,RGB_BabakanMadang2021.tif,nanggung,83.99430138200302,112.73231884454889,6.71041397003674,15.0,387.85171730522933,1
bekasi,tambunutara,34.024,94.24,38.29,8.214,Built-up,0.431,0.091,31.879,2021,10,-6.1927,107.0611,RGB_Babelan2021.tif,tambunutara,18.2,33.39999999999996,0.0,17.0,130.79999999999998,0
depok,sukmajaya,5.628097729814444,39.313014601052046,33.15724323798938,86.80401477585542,Built-up,0.35518644081383366,0.28636583942847205,44.2680154356569,2025,5,-6.351576745828763,106.88240507765698,RGB_Beji_2020(1).tif,sukmajaya,39.313014601052046,68.40436417892711,0.0,9.281592571401465,174.47102962424773,1
bogor,tamansari,73.846,121.027,30.87,715.585,Tree cover,0.614,6.987,39.251,2020,3,-6.6564,106.7458,RGB_Tamansari2020(1).tif,tamansari,40.1,88.69999999999999,10.0,22.0,479.9,0
kota bekasi,rawalumbu,63.86,86.791,37.38,27.96,Built-up,0.129,0.131,39.374,2020,1,-6.2812,106.9942,RGB_BekasiBarat2020.tif,rawalumbu,87.9,146.70000000000002,7.0,29.0,553.5000000000001,1
jakarta utara,penjaringan,4.832191063360665,22.175203614687256,32.464577433822875,3.083,Built-up,0.2781626925046281,0.074,35.718629705792125,2025,4,-6.115,106.7639,RGB_Penjaringan2020.tif,penjaringan,22.175203614687256,44.54922054693682,0.0,3.0,144.96573190081995,0
bogor,tenjolaya,79.845,143.686,27.5,736.012,Tree cover,0.683,6.928,38.504,2020,5,-6.6537,106.708,RGB_BabakanMadang2020.tif,tenjolaya,29.4,37.39999999999997,1.0,10.0,181.4,0
jakarta selatan,setiabudi,80.95929027735842,131.06337567475015,36.517786932333514,13.897271038679584,Built-up,0.165541534135571,0.12359818185482749,38.721,2021,2,-6.193833142145887,106.84322130676665,RGB_Tamansari2021(2).tif,kebayoranbaru,44.53648293725328,85.27613634073283,8.118579548890075,27.293806817036643,395.3254488923803,1
jakarta pusat,cempakaputih,1.221,1.49,39.88,8.401,Built-up,0.24,0.095,30.196,2023,9,-6.1809,106.8681,RGB_CempakaPutih2023.tif,cempakaputih,3.1,5.900000000000029,0.0,2.0,18.7,0
jakarta utara,tanjungpriok,22.712,51.873,37.9,4.06,Built-up,0.16,0.101,38.252,2023,11,-6.1319,106.875,RGB_TanjungPriok2023.tif,tanjungpriok,30.2,53.900000000000034,3.0,14.0,254.9,0
tangerang,solear,18.074,34.391,30.57,39.539,Tree cover,0.609,0.297,35.632,2020,6,-6.3069,106.4215,RGB_Solear_2020.tif,solear,26.7,37.99999999999999,1.0,8.0,157.40000000000003,0
kota tangerang,karawaci,29.738,64.155,38.27,16.788,Built-up,0.202,0.102,38.218,2022,12,-6.1812,106.618,RGB_Karawaci2022.tif,karawaci,22.6,51.90000000000001,2.0,31.0,251.7,0
bekasi,cikarangpusat,47.758723809821674,88.61639478240167,31.126352496465987,9.640944504753904,Cropland,0.3364194151352611,0.0820263908522294,38.405323280997656,2024,1,-6.195188125504927,107.15588784165489,RGB_Sukatani2024.tif,sukatani,26.80810556340892,68.55409985863952,5.878416548866236,12.0,338.18256348444083,1
jakarta pusat,gambir,10.634,34.334,36.19,7.605,Built-up,0.243,0.061,36.081,2023,6,-6.1715,106.8181,RGB_Gambir2023.tif,gambir,28.2,46.80000000000002,1.0,13.0,140.79999999999998,0
tangerang,sukamulya,35.142,60.472,28.23,14.287,Cropland,0.545,0.136,38.693,2024,2,-6.1604,106.4362,RGB_Sukamulya_2024.tif,sukamulya,32.7,76.20000000000002,4.0,21.0,365.6999999999999,0
jakarta selatan,mampangprapatan,21.184753394549965,32.204464392963544,40.617381903793266,24.91268448357953,Built-up,0.22234435000319808,0.18592455385402604,38.35093682900274,2020,10,-6.253516992311137,106.84575234499584,RGB_KebayoranBaru2020.tif,pancoran,36.4,57.89999999999999,2.0,17.0,227.6,1
bogor,cigudeg,110.932,203.233,29.05,309.2,Tree cover,0.686,3.666,40.377,2021,11,-6.4937,106.5461,RGB_Cigudeg2021.tif,cigudeg,24.4,62.7,6.0,12.0,282.2,1
tangerang,legok,39.768,66.808,33.38,43.009,Tree cover,0.448,0.179,40.834,2022,2,-6.3048,106.565,RGB_Legok_2022.tif,legok,28.1,68.7,2.0,10.0,244.8,0
kota tangerang,cipondoh,12.085,20.351,35.75,11.897,Built-up,0.385,0.115,35.924,2020,6,-6.1862,106.683,RGB_Cipondoh2020.tif,cipondoh,15.8,31.3,0.0,8.0,157.9,0
bogor,sukamakmur,38.86,103.234,27.13,641.209,Tree cover,0.78,5.807,35.67,2022,7,-6.5936,107.0201,RGB_BabakanMadang2022.tif,sukamakmur,28.6,46.50000000000002,1.0,6.0,113.6,1
tangerang,cisauk,39.935,93.203,32.96,51.37,Tree cover,0.606,0.313,37.891,2021,9,-6.3391,106.6302,RGB_Balaraja_2021.tif,cisauk,48.9,92.60000000000002,3.0,12.0,301.1,0
kota bekasi,pamulang,58.83444872356616,98.44343342731864,38.356146875716945,58.85445716455554,Built-up,0.4211281518403456,0.23693549562619307,40.903043574187386,2022,10,-6.338914993893404,106.74796018339626,RGB_BekasiBarat2022.tif,pamulang,30.21708691204608,68.54882495458854,3.1063647466538664,26.0,363.45335375478055,1
kota tangerang,ciledug,15.536,42.924,34.58,21.279,Built-up,0.329,0.132,34.465,2024,7,-6.2386,106.7059,RGB_Ciledug2024(1).tif,ciledug,27.4,59.000000000000014,1.0,9.0,114.3,0
depok,tapos,72.027,123.264,36.78,98.048,Built-up,0.384,0.278,41.65,2020,2,-6.4192,106.8805,RGB_Tapos_2020.tif,tapos,33.7,78.60000000000001,5.0,29.0,407.50000000000006,0
jakarta barat,palmerah,14.862,32.149,41.81,10.559,Built-up,0.172,0.122,38.384,2021,11,-6.1917,106.7956,RGB_Tamansari2021(2).tif,palmerah,35.4,63.00000000000001,4.0,7.0,248.5,0
bogor,tenjo,51.597,66.038,32.82,60.385,Tree cover,0.692,0.368,36.884,2020,10,-6.3723,106.4794,RGB_BabakanMadang2020.tif,tenjo,21.5,50.500000000000014,2.0,9.0,214.6,0
depok,sawangan,7.554583759712331,59.16225614138055,31.004462464761776,91.287,Tree cover,0.5050331482963837,0.296,44.28602412664042,2025,7,-6.4067,106.7641,RGB_Sawangan_2020(1).tif,sawangan,59.16225614138055,99.51991693387411,1.0,7.0,234.19209655108227,0
bekasi,kedungwaringin,71.415,147.102,29.23,10.722,Cropland,0.446,0.076,39.955,2020,2,-6.2516,107.2483,RGB_Kedungwaringin2020.tif,kedungwaringin,56.1,94.5,6.0,29.0,487.4,0
jakarta timur,kramatjati,56.692,92.323,39.33,30.295,Built-up,0.179,0.152,40.572,2021,1,-6.2763,106.8654,RGB_Cakung2021.tif,kramatjati,63.6,87.6,8.0,15.0,417.5,0
bogor,tajurhalang,75.517,152.687,36.13,128.261,Tree cover,0.6,0.34,40.543,2020,11,-6.469,106.7596,RGB_BabakanMadang2020.tif,tajurhalang,65.9,84.8,2.0,14.0,276.2,0
bekasi,tarumajaya,4.838243444553814,25.450303358230663,30.537213733905652,3.3960076350865767,Cropland,0.4812287298953338,0.05507438042014043,34.19895771085745,2025,3,-6.121681563959268,107.06676414438823,RGB_Babelan2020.tif,kedungwaringin,25.450303358230663,42.594296915997845,0.0,8.555626250801637,149.9855467811682,1
bogor,cibungbulang,14.379475015435997,36.681114156420016,30.65773461538465,236.566,Tree cover,0.6105513276030067,1.249,38.39232796535544,2025,11,-6.5761,106.661,RGB_Cibungbulang2020.tif,cibungbulang,36.681114156420016,70.30209171968231,0.0,23.0,431.3842504630799,0
bogor,ciawi,14.259550320017617,34.60993425692817,26.945202338285963,925.94,Tree cover,0.6535734715891297,6.501,38.074434396825616,2025,10,-6.7091,106.8937,RGB_Ciawi2020(1).tif,ciawi,34.60993425692817,80.88106254143798,0.0,15.0,442.0460599205461,0
tangerang,kosambi,42.901,60.356,37.89,3.034,Built-up,0.25,0.058,38.383,2024,11,-6.0809,106.685,RGB_Kosambi_2024.tif,kosambi,28.9,53.30000000000002,1.0,14.0,211.1,0
kota tangerang,cipondoh,25.448,36.149,39.3,11.897,Built-up,0.294,0.115,36.815,2020,10,-6.1862,106.683,RGB_Cipondoh2020.tif,cipondoh,43.4,73.6,2.0,17.0,268.6,0
bekasi,cibarusah,65.988,122.681,30.03,52.034,Cropland,0.442,0.394,38.891,2023,2,-6.434,107.1108,RGB_Cibarusah2023.tif,cibarusah,34.1,80.4,5.0,20.0,351.40000000000003,0
bogor,gunungsindur,11.152751081798067,42.11730301231592,29.90690881455445,72.997,Tree cover,0.6253786400501242,0.372,41.86795629547201,2025,6,-6.3871,106.6872,RGB_BabakanMadang2020.tif,gunungsindur,42.11730301231592,96.18975613912832,0.0,10.0,334.582532453942,0
jakarta timur,pasarrebo,2.059,2.761,39.39,48.623,Built-up,0.296,0.252,30.254,2023,9,-6.3264,106.8573,RGB_Cakung2023.tif,pasarrebo,6.6,8.799999999999972,0.0,2.0,22.0,0
kota bekasi,jatisampurna,40.694,79.792,35.91,69.311,Built-up,0.496,0.278,41.151,2024,3,-6.3654,106.9249,RGB_BekasiBarat2024.tif,jatisampurna,35.4,70.40000000000002,5.0,17.0,340.79999999999995,0
bogor,cijeruk,18.835878986470806,62.50802723743641,26.844738459754144,717.352,Tree cover,0.7562400086986772,7.732,40.06191232425101,2025,4,-6.686,106.7843,RGB_Cijeruk2020.tif,cijeruk,62.50802723743641,117.0952115309726,1.0,11.0,565.0763695941242,0
tangerang,cikarangbarat,5.602112451890264,30.199303805716777,29.52604237353065,29.019852987079588,Built-up,0.6038119628400077,0.23109206783108288,40.57204668144307,2025,3,-6.26467305142276,106.45849261050707,RGB_CikarangBarat2020.tif,cikarangbarat,30.199303805716777,55.49898352933374,0.0,6.6518818382238365,173.6654860085982,1
bekasi,tarumajaya,11.287,34.801,30.96,2.309,Cropland,0.512,0.051,34.953,2024,6,-6.1219,106.9975,RGB_Babelan2024.tif,tarumajaya,32.5,55.900000000000006,1.0,8.0,180.5,0
bekasi,serangbaru,43.29,66.953,32.61,47.778,Tree cover,0.517,0.25,37.948,2020,4,-6.3956,107.1143,RGB_SerangBaru2020.tif,serangbaru,91.5,124.4,4.0,24.0,378.7999999999999,0
bekasi,sukawangi,10.161737096341453,34.0748830210945,34.385807206704264,13.938908309680716,Cropland,0.2563495183197813,0.10577268615950641,42.24861670764521,2026,2,-6.2350483669905845,107.0998044377379,RGB_KebayoranBaru2020.tif,cabangbungin,34.0748830210945,66.5571876713242,0.0,13.0,284.52863869756067,1
bogor,jonggol,31.909,66.678,29.44,186.743,Tree cover,0.746,2.153,35.854,2021,6,-6.4961,107.0456,RGB_BabakanMadang2021.tif,jonggol,21.4,46.3,1.0,16.0,183.7,0
jakarta barat,grogolpetamburan,13.443,36.391,37.44,6.01,Built-up,0.2,0.06,35.064,2024,9,-6.1634,106.7865,RGB_Tamansari2024(2).tif,grogolpetamburan,22.2,45.19999999999997,1.0,8.0,128.2,0
bogor,sukajaya,62.59619786400586,110.78769416118244,26.308148916936595,863.997378931989,Tree cover,0.5595646395929359,5.52521400180796,38.82361115403949,2022,5,-6.649292263416906,106.72038013043603,RGB_BabakanMadang2021.tif,sukajaya,27.70269356188491,73.81268465631632,3.0,13.76493622150241,273.0618510830634,1
jakarta selatan,bekasibarat,3.5764607394805727,23.89459315508745,33.38907342380981,18.18693196955553,Built-up,0.29592702847990127,0.15988996020194474,41.60386359989232,2025,7,-6.235674021727945,106.96087787845495,RGB_Cakung2020.tif,tebet,23.89459315508745,35.73831365601196,0.0,5.0,110.87028292389775,1
jakarta pusat,sawahbesar,8.257,16.318,35.9,7.059,Built-up,0.218,0.09,36.038,2020,6,-6.1539,106.8332,RGB_SawahBesar2020.tif,sawahbesar,18.9,33.400000000000006,0.0,8.0,129.9,0
kota tangerang,batuceper,5.283621656758218,33.459250299166015,34.385807206704264,10.341,Built-up,0.2698758122932266,0.068,44.71998810768128,2025,3,-6.1618,106.6703,RGB_Batuceper2020.tif,batuceper,33.459250299166015,51.12985717074831,0.0,6.0,163.79227135950475,1
tangerang,durensawit,64.80371730993343,123.25098443306582,27.434274549072157,39.1202692897513,Tree cover,0.3717369241494164,0.3251458910599575,39.29530633010945,2020,1,-6.3422138422210335,106.85122328536522,RGB_DurenSawit2020.tif,solear,86.59854520104705,135.89280394718077,7.0,29.971293730668556,534.9473458589105,1
kota tangerang,karangtengah,5.048264217748733,33.07035645199298,35.583731197771634,13.076,Built-up,0.3076594150417828,0.156,41.88209290821157,2025,9,-6.2101,106.7097,RGB_KarangTengah2020(1).tif,karangtengah,33.07035645199298,65.70289311241753,0.0,7.0,151.447926532462,0
bogor,megamendung,19.125,53.225,26.69,877.32,Tree cover,0.723,5.463,31.887,2024,8,-6.6635,106.9177,RGB_Megamendung2024.tif,megamendung,37.7,65.29999999999998,2.0,5.0,116.60000000000002,0
kota bekasi,medansatria,47.795,91.858,39.48,10.53,Built-up,0.213,0.136,37.369,2022,1,-6.1989,106.9836,RGB_MedanSatria2022.tif,medansatria,29.6,71.79999999999998,2.0,24.0,288.2999999999999,1
kota tangerang,pinang,5.356887828015452,38.449764938932326,36.591348840857165,20.96988052457811,Built-up,0.26533615766289265,0.15504605673418995,44.82776416763148,2025,3,-6.2378597490350725,106.73192687809338,RGB_KarangTengah2020(1).tif,karangtengah,38.449764938932326,57.1711112668107,0.0,5.0,166.06352266847904,1
tangerang,mauk,4.553873915330539,18.49475841098244,28.74679430422202,3.228,Cropland,0.4064877409505593,0.07,33.00630025335996,2025,11,-6.058,106.5207,RGB_Mauk_2020.tif,mauk,18.49475841098244,35.60668341746008,0.0,15.0,136.61621745991616,0
tangerang,sepatantimur,12.618,24.2,33.77,9.449,Built-up,0.446,0.066,35.414,2021,7,-6.1199,106.6084,RGB_Sepatan_Timur_2021.tif,sepatantimur,18.8,21.70000000000006,0.0,3.0,62.900000000000006,0
jakarta timur,pulogadung,14.062,48.009,36.68,10.47,Built-up,0.27,0.136,36.081,2023,6,-6.1932,106.889,RGB_Cakung2023.tif,pulogadung,23.5,53.900000000000006,1.0,18.0,157.69999999999996,0
kota tangerang,benda,72.67982094197322,127.68318617566197,27.55561569654606,8.998535962973168,Built-up,0.3720648430796535,0.05318857800859445,38.77162641273426,2020,2,-6.120050743282929,106.58487519245885,RGB_Tebet2020.tif,kalideres,34.85823915104938,74.48114219914054,5.0,29.0,371.70838780763523,1
tangerang selatan,serpongutara,34.491,82.151,37.73,26.59,Built-up,0.308,0.18,38.732,2023,1,-6.2536,106.663,RGB_SerpongUtara2023.tif,serpongutara,31.6,67.9,3.0,9.0,261.8,0
bogor,megamendung,53.879,88.564,28.94,877.32,Tree cover,0.523,5.463,37.987,2022,2,-6.6635,106.9177,RGB_Megamendung2022.tif,megamendung,44.3,76.09999999999997,2.0,8.0,241.4,0
bekasi,pebayuran,27.344,49.864,29.88,7.055,Cropland,0.529,0.061,38.025,2022,3,-6.1593,107.2485,RGB_Pebayuran2022.tif,pebayuran,22.4,45.60000000000003,3.0,21.0,239.4,0
tangerang,kronjo,5.170724129968995,34.21344164934873,28.2347067362392,4.048,Cropland,0.5209156555204589,0.069,35.36729656925903,2025,3,-6.0703,106.4282,RGB_Kronjo_2020.tif,kronjo,34.21344164934873,53.21710404836432,0.0,8.0,160.29244802903887,1
bekasi,cabangbungin,17.563,30.35,30.58,3.757,Cropland,0.693,0.053,37.815,2020,4,-6.0781,107.1363,RGB_Cabangbungin2020.tif,cabangbungin,23.7,47.29999999999997,1.0,17.0,221.8,0
depok,cipayung,5.739478759737531,42.62914533601827,34.385807206704264,106.638,Built-up,0.3190592763409796,0.3,45.31866991103741,2025,3,-6.3253,106.9036,RGB_Cipayung_2020.tif,cipayung,42.62914533601827,62.99670300782554,0.0,13.0,177.92384155186346,1
jakarta barat,palmerah,17.008601245622753,72.73795325039329,34.385807206704264,10.591724160516414,Built-up,0.1435036746682232,0.13505178685380784,37.91920755289087,2026,1,-6.198326556811589,106.97002700610736,RGB_Tamansari2020(2).tif,palmerah,72.73795325039329,89.32481583009823,1.0,13.909693986076936,527.2666386143053,1
tangerang,tigaraksa,21.239,44.349,32.1,29.506,Tree cover,0.615,0.225,33.891,2021,8,-6.2657,106.4673,RGB_Tigaraksa_2021.tif,tigaraksa,73.8,113.90000000000002,2.0,5.0,196.7,0
jakarta selatan,pasarminggu,65.39919119922477,102.61247043865274,39.11,30.721497043347284,Built-up,0.24769769146694492,0.207733044428671,39.848029211033406,2020,1,-6.273500288363813,106.79906832570508,RGB_PasarMinggu2020.tif,kembangan,47.95591632581767,101.3697691466945,5.57178931593598,29.85642136812804,414.02114009171885,1
jakarta selatan,kebayoranbaru,22.598,49.379,37.84,22.272,Built-up,0.37,0.16,38.293,2021,4,-6.2447,106.8014,RGB_KebayoranBaru2021.tif,kebayoranbaru,21.5,46.99999999999999,1.0,8.0,153.49999999999997,0
tangerang,legok,28.327,57.231,33.79,43.009,Tree cover,0.514,0.179,32.755,2024,9,-6.3048,106.565,RGB_Legok_2024.tif,legok,13.0,25.5,0.0,8.0,85.39999999999999,0
bogor,sukamakmur,72.919,139.288,29.13,641.209,Tree cover,0.689,5.807,37.248,2020,11,-6.5936,107.0201,RGB_BabakanMadang2020.tif,sukamakmur,66.4,119.10000000000004,7.0,21.0,384.5,0
bogor,bojonggede,62.48,97.257,35.59,133.589,Built-up,0.522,0.293,40.488,2022,4,-6.4774,106.7927,RGB_BabakanMadang2022.tif,bojonggede,28.0,54.10000000000001,1.0,17.0,248.2,0
kota tangerang,tangerang,11.252,21.523,35.26,17.193,Built-up,0.337,0.112,33.937,2024,8,-6.1888,106.6406,RGB_Tangerang2024.tif,tangerang,29.6,36.49999999999999,1.0,3.0,79.70000000000002,0
kota bekasi,jatinegara,21.99014508142876,40.04281569758264,33.59000180262235,6.187369674196656,Built-up,0.3611826800572392,0.09224798731419445,37.90588351629942,2020,4,-6.103812292429516,107.0158306493452,RGB_DurenSawit2020.tif,bekasibarat,20.27357309371256,44.06933262856636,0.5138665257132716,10.569332628566357,207.6685095280206,1
jakarta timur,cakung,17.935,42.348,39.52,7.969,Built-up,0.307,0.102,37.438,2023,4,-6.1885,106.9409,RGB_Cakung2023.tif,cakung,23.8,44.19999999999999,1.0,20.0,152.6,0
bekasi,sukawangi,7.69719932221733,31.11483042759672,29.88878535416744,3.12,Cropland,0.4646453510238194,0.044,31.69363475137308,2025,12,-6.1187,107.091,RGB_Sukawangi2020.tif,sukawangi,31.11483042759672,45.94243341584463,0.0,9.0,238.6131789887372,0
bogor,cijeruk,30.76,52.313,26.63,717.352,Tree cover,0.738,7.732,37.128,2024,5,-6.686,106.7843,RGB_Cijeruk2024.tif,cijeruk,39.1,81.39999999999996,7.0,21.0,313.9,0
tangerang,cikupa,5.589156561365759,29.96475176490049,31.423894736842133,25.2,Built-up,0.4090881858376268,0.147,38.40416117396598,2025,3,-6.218,106.5159,RGB_Cikupa_2020.tif,cikupa,29.96475176490049,60.16731124534708,0.0,6.0,173.26385340233853,1
tangerang,cikupa,65.156,88.597,36.35,25.2,Built-up,0.37,0.147,38.379,2024,11,-6.218,106.5159,RGB_Cikupa_2024.tif,cikupa,28.7,55.59999999999998,2.0,20.0,288.70000000000005,0
tangerang,rajeg,25.659,69.572,33.7,8.659,Cropland,0.438,0.105,35.67,2021,9,-6.1163,106.5103,RGB_Rajeg_2021.tif,rajeg,70.2,105.8,3.0,12.0,210.8,0
kota tangerang,neglasari,42.938,73.834,39.15,11.542,Built-up,0.331,0.072,37.552,2022,2,-6.1429,106.6302,RGB_Neglasari2022.tif,neglasari,26.1,54.80000000000002,2.0,10.0,208.4,0
bekasi,cikarangtimur,46.7348755750285,65.53397962770214,28.84228046767205,15.48507326571617,Built-up,0.3669086722664661,0.09027695286969602,37.165403672629566,2020,1,-6.286963820386822,107.20273801592796,RGB_Cibitung2020(2).tif,cikarangtimur,72.7,121.4,8.0,29.0,515.5,1
tangerang,cikupa,36.748,61.427,30.67,25.2,Built-up,0.38,0.147,38.507,2024,2,-6.218,106.5159,RGB_Cikupa_2024.tif,cikupa,36.0,71.69999999999996,7.0,13.0,407.9000000000001,0
jakarta timur,matraman,14.35,41.914,38.09,12.702,Built-up,0.231,0.132,35.064,2024,9,-6.2036,106.8645,RGB_Matraman2024.tif,matraman,19.3,34.60000000000002,0.0,5.0,126.0,0
jakarta selatan,pesanggrahan,27.28354390418603,60.411740057337724,34.211336142147715,14.512738285897644,Built-up,0.3594346890580273,0.0909803646841355,37.794000840665454,2022,1,-6.268106956427098,107.10414427253816,RGB_CikarangUtara2023.tif,cipondoh,29.381047216846106,65.7656942416007,3.0,23.8039270631729,250.38887332101012,1
bekasi,tarumajaya,31.068,45.31,32.61,2.309,Cropland,0.529,0.051,37.817,2022,5,-6.1219,106.9975,RGB_Babelan2022.tif,tarumajaya,19.9,41.90000000000003,0.0,12.0,177.09999999999997,0
jakarta pusat,kemayoran,13.574,33.232,33.63,6.168,Built-up,0.23,0.103,36.176,2024,6,-6.1627,106.8558,RGB_Kemayoran2024.tif,kemayoran,15.2,39.30000000000002,0.0,9.0,157.3,0
bogor,tajurhalang,44.718,114.779,32.61,128.261,Tree cover,0.61,0.34,38.777,2022,7,-6.469,106.7596,RGB_BabakanMadang2022.tif,tajurhalang,54.7,107.2,3.0,5.0,202.6,1
jakarta utara,penjaringan,8.556,22.148,33.89,3.083,Built-up,0.323,0.074,35.222,2023,7,-6.115,106.7639,RGB_Penjaringan2023.tif,penjaringan,32.7,57.89999999999998,2.0,5.0,117.0,0
tangerang,kelapadua,39.067,60.86,38.37,27.206,Built-up,0.453,0.146,39.498,2020,3,-6.2426,106.6094,RGB_Kelapa_Dua_2020.tif,kelapadua,36.1,75.5,4.0,24.0,371.0,0
bogor,ciseeng,62.242,118.418,27.3,99.044,Tree cover,0.463,0.396,40.976,2021,1,-6.4556,106.6785,RGB_Ciseeng2021.tif,ciseeng,40.1,57.400000000000006,3.0,14.0,322.8,1
kota tangerang,bekasiutara,72.33297220467055,126.75203678048513,38.46703823715253,13.053564646430413,Built-up,0.20421390509453952,0.1557531864293775,38.77111517966629,2020,2,-6.2100020972836525,106.70996409052056,RGB_KarangTengah2020(1).tif,karangtengah,32.2,69.99999999999999,5.0,29.0,426.00000000000006,1
bekasi,sukakarya,19.037,39.675,32.36,5.911,Cropland,0.598,0.05,27.724,2020,9,-6.1449,107.1856,RGB_Sukakarya2020.tif,sukakarya,29.0,53.90000000000001,1.0,5.0,106.3,0
kota tangerang,periuk,30.579,68.725,38.2,12.531,Built-up,0.27,0.129,37.286,2020,12,-6.1675,106.5943,RGB_Periuk2020.tif,periuk,31.6,51.80000000000005,3.0,22.0,283.1,0
